predictions,load demand,estimated errors
12.103812413649937,12.747,0.4593020831777935
10.940172403420483,11.074000000000003,0.8114049929669449
11.434169730500031,11.581999999999997,1.0204427817520727
11.95020622605606,13.792000000000002,1.0449375635763045
14.550024207503363,14.958000000000006,1.2340642283904135
15.494522823252808,15.950999999999999,1.7678095044376136
17.000445584914768,16.886,1.9373233106885237
18.10830104947875,15.659999999999991,1.300584787134789
17.196911261386585,19.28000000000001,1.4320803777748299
15.358312869872728,17.853000000000005,1.6003917015771465
16.634903144816942,15.598000000000003,1.8586879059734869
15.263458053832665,17.244999999999997,1.1433566748600443
18.98147478546688,16.367000000000004,1.9302493794926272
18.565787856275012,16.895000000000007,2.4376671076153786
19.276626911357187,19.477999999999998,2.0613640602501366
22.90127106799239,24.4,3.060902982787769
25.131094645865733,24.248000000000008,3.2930689587607196
23.859223660068775,25.449000000000005,3.5297922341985175
23.178922760038866,26.991999999999994,3.3788086791227725
22.58582910077664,26.970000000000002,3.415128824997259
19.3093941391913,21.289,2.7380042785113408
16.11249371942871,16.538000000000004,2.1296038352819147
13.93312253574229,15.195000000000006,1.3551986333301405
12.507543653151172,13.155000000000006,0.8725034800102769
12.107686277853158,13.268999999999995,0.2993723626986916
11.416930592057236,12.427000000000001,0.29454302967714463
11.251527422840969,12.241999999999996,0.2355922042164374
14.090585227634206,12.065000000000003,0.9138758228947063
18.353657011276162,16.427000000000003,1.0225865228670508
17.49277910509013,19.917000000000005,1.411604384902304
18.28530632952191,19.153999999999986,1.3071619057890318
16.62186357234588,21.111999999999995,1.3333357143161526
15.171414786299508,15.434000000000008,1.1538468515126774
20.517408727446174,16.006000000000004,2.837716154383776
21.706813394563394,19.415000000000003,2.4844185815107402
19.402498958187913,16.663000000000007,1.686135637018626
21.62149105512918,15.944000000000004,2.7231322682135386
18.69819258856604,15.743,1.6785788903716534
20.245269127997613,18.383,1.6948330664322762
22.2969977579973,21.700999999999993,1.6681757646950224
27.43822531942434,21.496,2.7231637581790094
