predictions,load demand,estimated errors
92.8739405833519,92.53500000000001,7.945404718048903e-10
92.87382152079721,91.04299999999995,2.8186861388367167e-05
98.41291107944494,95.82999999999987,0.0023339654485278034
127.0860336675773,121.96499999999999,0.012974950183371222
135.19786884656054,160.9730000000002,0.09820587188310648
164.7016062125627,173.90000000000012,0.21366588169642664
169.96348843757048,149.60500000000013,0.22116584886275745
144.61151750494048,139.02499999999998,0.12750485660452757
135.87220286253103,140.5510000000001,0.12265393888590741
128.08701347043632,145.61499999999998,0.020598362396730706
138.97333148996327,141.71399999999997,0.04722176906197082
137.44296866879313,135.40300000000005,0.12286304668426333
127.19215306971967,131.061,0.2541710275006233
128.59369600487128,134.83899999999994,0.1751629783437751
153.29018064602786,147.21200000000005,0.1835265788555017
170.69358471192862,183.91,0.03819383269486181
177.8863049196017,232.60299999999995,0.17019478497384227
207.4894312442579,259.30500000000023,0.18621466496886804
203.81866463214226,238.38700000000003,0.22965328742830304
201.81895895234777,201.79799999999992,0.3134798167805724
166.30881986993285,177.77900000000014,0.0584132619248078
129.04881821217077,136.97199999999992,0.053987985092437324
128.6360638677432,108.40299999999993,0.23036253358408107
96.77082021623268,99.07699999999998,0.20531064167395613
99.07635360075183,90.34100000000002,7.796532737381778e-05
99.07553562373518,94.15299999999996,0.008829331650440992
99.07248090228188,100.57999999999998,0.09380587113707571
99.32001734560383,121.18599999999994,0.30490045794152604
112.7939447429294,155.03499999999985,0.48640064324300186
113.43138492486572,175.72099999999998,0.6943372410571267
113.85528950489314,147.2890000000001,0.8295664174341136
121.02370035642802,130.28599999999994,0.7823078462245178
122.7036914310141,144.43299999999994,0.8360855017132889
122.85676856502535,141.03599999999997,0.9081763929358924
135.20576384877583,142.72600000000003,0.530754123755078
135.7893154496133,161.76100000000008,0.4384629381248761
135.64574578372435,140.164,0.6587291972807523
135.24624283331912,147.95500000000018,0.7761786028641701
135.77606869851027,179.31099999999986,0.8691551639576517
136.74196788187174,233.904,0.920764537708101
137.17012310395876,241.35300000000004,0.9569321301637266
137.42619738821145,242.57299999999987,0.9769147481649708
137.73265286882634,221.42899999999986,0.9864371658884347
178.1392637444417,204.87800000000001,0.5955522289552758
177.96788450303558,160.478,0.7637338915016422
175.84448556762922,127.14699999999999,0.8536682625334671
165.4678136039507,102.57399999999998,0.8525240773844974
160.28654942317058,93.63100000000001,0.8743990249495116
93.63071277228269,90.32399999999987,0.00010159774090720154
93.63066185622868,91.78399999999993,0.010079231130339603
93.64881462712574,104.96,0.10022302892149135
93.88053485980723,133.8989999999999,0.3154005918675676
97.9009834829569,160.86100000000002,0.5437021959882419
98.70060124972873,188.6950000000002,0.7337942610934596
99.14212470841157,164.06,0.8532835325027582
100.42515939872297,140.64200000000002,0.9080528275588836
102.49393990862038,147.90400000000008,0.9272675224410701
103.0719985362384,137.72499999999997,0.9546837678955177
122.47240809239709,136.07999999999996,0.6889525095311686
122.60873350434005,128.11799999999994,0.8276468481532925
122.65967602354777,131.69399999999993,0.9057834446310522
122.86202256743935,141.1550000000001,0.9448639487806745
123.1356211183624,163.14,0.9687125904440236
123.26515257949006,184.157,0.983421606204115
123.66882412292544,208.11300000000014,0.9897073952136791
124.06877593798036,233.02000000000012,0.9930701424846972
124.56698778748623,238.0070000000001,0.9938571665601127
140.95385472743175,211.55600000000007,0.8854003015201277
141.54555503952196,150.68499999999997,0.9295501642017645
140.8790595130087,124.14599999999999,0.9362678677000916
135.90352784638276,104.58400000000003,0.8982321281522431
132.072942527639,87.98800000000003,0.8886436423974935
87.98824115899455,81.195,5.9503982758777775e-05
87.98840364834612,86.50299999999993,0.007713636665294578
88.00095682119712,98.43999999999998,0.08778197195881607
88.13364709563534,122.48200000000001,0.2957855874629912
92.16030800871326,163.09200000000004,0.528240290663806
93.06883127410637,183.99199999999996,0.7231928173801514
93.64941710777454,149.58599999999984,0.8466288559132557
95.48165626293333,133.38500000000028,0.9010943671917835
97.04043923178502,135.18999999999994,0.9332661348675029
97.92397256817102,135.11499999999998,0.9553067451357178
103.35850733725844,129.95299999999995,0.9111895440832413
103.57838477955269,128.99900000000005,0.9516675698828685
103.9265019663944,129.77299999999988,0.9689582042702398
104.6022083063848,130.44300000000007,0.9745981361353168
105.13559461296367,134.5179999999998,0.9826889695789625
105.3140180578673,173.55000000000004,0.9903192057569022
105.78640080634582,198.181,0.9930702374299355
106.42257281191957,223.78800000000012,0.9940745507873368
106.95989919148583,240.6550000000001,0.9947466040176817
112.37843183995408,191.97199999999984,0.9698263865981115
113.05762884652589,161.65499999999992,0.9776824718700481
113.84132289653293,131.22300000000004,0.9621129919602751
112.23659733051274,108.53899999999985,0.8901576430375148
110.26873861500464,98.06199999999998,0.8845544124985449
98.06042926234304,86.93699999999994,8.437526630500983e-05
98.06005790039323,88.977,0.009185329764198065
98.0626950197724,102.56699999999996,0.09577508003733581
98.16818311562845,121.65400000000004,0.3088768784198676
101.12352177362094,156.61799999999997,0.542482919182664
102.27886490105274,194.1409999999999,0.7313775691900389
102.79353523102822,154.86299999999983,0.8510566249076681
104.23489815956131,149.3679999999999,0.9027448091853407
105.32117206222367,154.59400000000016,0.9351419219639777
106.22186618801817,148.90699999999995,0.9528345480527444
107.46404034711907,143.37900000000005,0.9555535396788413
107.67262660013692,132.688,0.9739497062088799
108.09277892558686,145.552,0.977379797338634
108.63701298720902,134.85500000000005,0.9784393045039248
108.82347160502312,151.0480000000002,0.9870023739533257
108.99660591475575,165.16500000000002,0.9923799136035988
109.39204466408853,200.14600000000019,0.994256759002593
110.10691229643272,225.08200000000005,0.9941986079526133
110.67819419833786,239.79000000000008,0.9947412413890376
112.40731488579726,199.14100000000005,0.9877432444251316
113.3536322909889,172.68400000000003,0.9839878325134173
114.32556375123809,141.41899999999987,0.960565836350287
112.06334542279109,115.361,0.047442107202049756
105.70958200864472,102.01299999999999,0.12557321898227186
102.01206434530296,89.141,1.5566372254308913e-09
102.0103610298539,86.447,3.9449219189348476e-05
101.97877771641892,94.64799999999987,0.006272640413449711
102.70100211513476,109.03699999999999,0.06598402091744865
122.34171188066821,132.56399999999996,0.1217141307637867
125.5521314841206,150.3690000000001,0.3245560162621501
169.6309640685142,189.70600000000022,0.18781194823519895
184.04740656984154,196.83500000000024,0.26283893718241325
186.35630860627293,192.84099999999992,0.4827979934610358
186.9467252632835,184.90399999999994,0.668168424836976
188.4091351550894,180.03899999999993,0.6641533400925297
172.2986896124388,168.95299999999992,0.37696668474376616
163.5535668709801,160.784,0.410016704923843
168.40129593253818,179.98800000000017,0.3310399134600381
