predictions,load demand,estimated errors
0.21127345579625864,0.21175057208237988,5.963564469895511e-07
0.20350111243726224,0.20833638443935915,0.00017836657234190532
0.2282379358301125,0.21929061784896994,5.946364094631971e-06
0.29589251242304654,0.2790961098398169,3.081242246577914e-05
0.3610133161282789,0.36835926773455424,0.0003981004799448455
0.4354172947229137,0.39794050343249454,0.0006675471413863105
0.3926204860565211,0.34234553775743737,0.0005722792507197633
0.3263335023764386,0.3181350114416475,0.00030306096728970744
0.30826986461882294,0.32162700228832974,0.00029789467510925625
0.2930435986532192,0.3332151029748283,4.721729178337485e-05
0.3210101521281947,0.32428832951945075,0.0001141770479865051
0.3128790676947604,0.3098466819221969,0.00034062261829783617
0.26541213857658913,0.29991075514874144,0.0008322877843952043
0.2946978699643766,0.3085560640732264,0.00042740217811962816
0.3641219800060567,0.3368695652173914,0.0004661216913897289
0.39092178724713467,0.42084668192219676,8.774870505288957e-05
0.4573656475123605,0.5322723112128145,0.0007679964127874676
0.49212655593397936,0.5933752860411905,0.0004774542883234592
0.4631514576391097,0.5455080091533181,0.0006187028934446428
0.45841304415389045,0.46178032036613254,0.0009476050959739347
0.37968020203809827,0.40681693363844423,0.00013438776807714903
0.2908420313324857,0.31343707093821493,0.00012673227996486724
0.2417390591206712,0.24806178489702502,0.5823916138369797
0.20435046520399722,0.22672082379862696,0.0005243155861504996
0.21241020015707274,0.20672997711670485,0.6110590649677431
0.20492735892751116,0.21545308924485118,0.0066584095312023734
0.22376419949537849,0.23016018306636152,0.35708700184007447
0.28982627187422544,0.2773135011441646,0.014523622701661177
0.3647730904875026,0.3547711670480546,0.08557374169128716
0.4229148714700698,0.4021075514874141,0.030342546894832467
0.3682590527334976,0.33704576659038926,0.39791836601476843
0.3230884038405,0.29813729977116693,0.004836589253606611
0.31392451755299206,0.3305102974828374,0.2476276769429213
0.3067219398542224,0.3227368421052631,0.019943753823976985
0.32209813427184625,0.3266041189931351,0.026961151810963452
0.3114898323381952,0.3701624713958812,0.001822307799732009
0.28820621493091053,0.320741418764302,0.47076150706650977
0.29969888750586465,0.33856979405034365,0.006150695296347257
0.350114148749185,0.41032265446224225,0.25709765600381795
0.4006682937646789,0.5352494279176201,0.013507680832366802
0.4876688337930857,0.5522951945080092,0.3542762167589469
0.5318725439431509,0.5550869565217388,0.043265495754226314
0.4992453147275697,0.5067025171624711,0.23965250891518677
0.4595535322207591,0.4688283752860412,0.0017169178224588754
0.40115451688235715,0.36722654462242565,0.3915254031442181
0.3011800513033167,0.29095423340961096,0.010060049652179142
0.24367392193223497,0.23472311212814642,0.2870266918589656
0.21198388086436523,0.21425858123569796,0.018434676113519986
0.20874820772907318,0.20669107551487384,0.686672803243351
0.20908350883595825,0.21003203661327216,0.009497939552227573
0.22665575555087902,0.24018306636155606,0.3435482440912526
0.2855587182656731,0.30640503432494254,0.011076547130862886
0.3604137173093883,0.36810297482837534,0.2342354337346949
0.41348626498550384,0.43179633867276934,0.018688893928000147
0.35499084098657757,0.3754233409610984,0.25920271820264407
0.31411656069674554,0.3218352402745996,0.01576877818873206
0.3196136285047218,0.33845308924485146,0.13857865665435165
0.31197153848047743,0.31516018306636145,0.01766470088128893
0.3241507974631408,0.3113958810068649,0.02935150456716576
0.33449997834791995,0.29317620137299755,0.03446651649020073
0.2980586978898458,0.3013592677345536,0.1640042420383998
0.3128877820950382,0.323009153318078,0.018418301434850463
0.37193755223034497,0.37331807780320364,0.33507291265861133
0.4612990018651529,0.42141189931350115,0.05548690025174347
0.5158898172274656,0.47623112128146483,0.1381664006779267
0.540134298071756,0.5332265446224259,0.0380868669714097
0.5013432146840585,0.544638443935927,0.14315709221170098
0.46259108158941536,0.4841098398169338,0.004455385698407829
0.384736825485545,0.3448169336384439,0.3861168470777866
0.2971494285065777,0.2840869565217391,0.009788031843051
0.24065704768394625,0.23932265446224263,0.2744718518227602
0.21272455809542848,0.20134553775743713,0.012681211881207995
0.20671342660713224,0.18580091533180776,0.4288549593357678
0.20942494978188955,0.19794736842105248,0.007716516632509006
0.2326354760758187,0.2252631578947368,0.3885120476660547
0.2923559634419949,0.28027917620137305,0.02329113765603774
0.3641584824763485,0.3732082379862701,0.15918856609295465
0.42064161304619213,0.4210343249427917,0.022312748960281254
0.3682323416966389,0.34230205949656717,0.33743494898904525
0.3167495124264093,0.3052288329519457,0.01410642712315066
0.326473783583068,0.30935926773455363,0.12812417334734855
0.31344252727249355,0.3091876430205949,0.015127151917798646
0.31894685524861505,0.2973752860411898,0.13757062533656997
0.3196752319185357,0.295192219679634,0.030942024590956067
0.2980554273571901,0.2969633867276885,0.11535903156188904
0.31617367448627137,0.29849656750572096,0.016044112380340075
0.36955300999273655,0.3078215102974824,0.22209814160324323
0.4451297763836386,0.3971395881006866,0.05078691980209817
0.49708959993681,0.4535034324942792,0.21246985512294667
0.537741628973184,0.5121006864988561,0.03240314911860379
0.5179207460772653,0.5506979405034327,0.13380873966534626
0.472447521264497,0.4392951945080088,0.009619881727878152
0.3711333658749844,0.36991990846681905,0.2640119262208091
0.29245834106475327,0.30028146453089255,0.010058736326434564
0.24037816236991047,0.24837299771167012,0.14086012482130766
0.20755123081533794,0.2243981693363844,0.017774121881826102
0.19573127882095892,0.19894050343249414,0.6083707427946665
0.20551887071572197,0.20360869565217393,0.014157453604469973
0.22851752585278545,0.23470709382151023,0.36374486314848287
0.2868159018530515,0.2783844393592678,0.021149344200256617
0.3674398261965434,0.35839359267734544,0.12190291080362077
0.4207429581515783,0.4442585812356977,0.01666202085570367
0.3579345961697025,0.354377574370709,0.31828932598800974
0.31298693150226786,0.34180320366132705,0.01252318920095142
0.3173862436536949,0.3537620137299775,0.301666206924084
0.3117483156459133,0.3407482837528603,0.012905065117179097
0.3103041576367621,0.3280983981693365,0.1778013658026817
0.31134879196744014,0.30363386727688785,0.026715780717860335
