predictions,load demand,estimated errors
101.9080066263966,94.00699999999998,3.2154885550752494
95.99833484176308,96.11799999999988,4.79981777577897
99.05482052962492,97.90699999999998,6.576021520688031
98.47930345135282,103.64699999999995,6.923983068431645
117.31204620864952,116.56199999999997,8.195306083557925
125.50536809038206,140.24100000000007,12.126486418891837
136.60246517867841,148.16000000000003,14.98028279876464
145.93241546786584,173.6940000000001,16.007810187696997
157.40222937153493,174.60699999999994,17.87080761325439
151.2478701950012,172.01399999999998,18.127000675393
142.667686374218,165.81699999999987,17.45963944584245
150.22451386525276,159.61399999999992,19.720382959177055
150.75363950850388,154.1150000000001,20.908585893730823
148.24193146378886,156.29299999999992,20.090837325135876
167.54300637806003,174.79399999999995,19.670019435710124
182.01065605788256,196.82299999999998,22.468552571553616
192.0770266501903,218.685,24.7794636982289
192.8735695684733,222.12199999999996,25.23125632815787
197.20898915929766,220.10500000000008,26.716794631702125
174.80668469229028,211.0579999999999,24.72145901123887
153.11183971940147,185.92499999999993,22.859320030671476
133.0393657398539,143.87399999999997,19.98079709962683
107.84183427676574,112.01,12.67576822450488
99.31759805970549,102.09599999999995,8.60522397599149
102.9042040205205,101.00699999999999,4.025225132796205
94.68352608128261,90.97199999999998,4.269558206069467
101.87952902653934,98.89599999999999,4.910944890174526
126.78881427278714,123.24700000000009,4.780771612213101
155.63738972791745,139.29000000000013,6.968072233182673
160.32120086457718,168.10900000000004,7.051775336907935
154.91968270291687,151.80799999999994,7.143403975871654
164.54969627234132,147.90599999999998,10.159983872047905
166.85848663847722,141.0480000000001,10.457389949195026
185.6387737902685,149.18300000000002,17.8613734404229
199.19575821684407,153.13899999999995,18.245864884567666
190.17997191835002,139.13600000000005,16.524393959004072
195.16228228571174,144.268,19.591923639019793
202.66868491362663,151.32600000000002,20.303551602342218
219.0433388423899,161.565,18.851464526370226
260.0689662219793,183.509,21.17121000625649
275.2655646280991,196.38099999999997,21.956079185344418
269.922385935191,222.90999999999985,25.866167009053605
241.22179261096383,240.67400000000004,22.570309380780596
232.21563332426095,226.28,17.382077454977956
196.87932407755724,177.04500000000002,13.512999056096197
152.54097100142522,146.728,10.61949509567221
118.06045068885719,128.3319999999999,7.685413423314906
106.10313565038679,107.03200000000001,5.642255027751836
104.8406550771746,101.31100000000006,2.0878123910753703
94.3119964251578,100.28999999999994,2.5277999692383566
102.00620179848644,99.03799999999993,3.0200688020502486
126.30403815028907,126.76700000000001,3.0237209849025612
144.9035808942242,135.19499999999994,6.097732642621325
166.88740381220273,152.41800000000006,8.225662592279404
153.36304955259462,149.97999999999996,7.249781341039494
152.89092863128775,150.90500000000017,8.967767945866607
148.59732046297725,154.0240000000001,9.013882486259307
159.96005314894896,148.58999999999997,13.081744619691207
166.62538228947597,166.89799999999997,13.43114371378275
153.92037810251185,174.00399999999993,12.249864745533248
160.2324327792087,166.38700000000006,13.816981119490126
169.19983425223185,171.90900000000005,14.738840013830185
