predictions,load demand
175.91318242820853,193.91199999999992
179.87587031620689,183.62900000000005
171.88858118774996,160.76099999999997
159.4944765621729,158.22600000000006
170.65357459429435,177.272
189.76133249453784,176.83499999999998
203.15056196719723,196.7279999999999
208.93373285306086,217.01199999999994
210.95295368473683,240.5069999999999
229.42128955024512,253.38599999999997
204.68718863567022,225.27999999999997
175.18005785038278,179.4
154.1308936754479,134.20900000000003
117.16207966422752,100.86200000000001
107.48844593586205,91.208
93.32687530671055,86.77100000000002
90.38684164619475,89.29699999999997
103.05667540519727,98.14400000000003
132.6833615044267,123.77199999999996
154.75550752133302,143.978
175.38801925544345,170.55100000000004
156.58366623328058,148.85299999999995
139.2638774074228,149.43699999999995
142.6632711635881,136.138
145.67680626948976,144.18400000000003
138.51495630020486,132.404
141.1471235161601,127.24700000000004
139.788668698029,125.50099999999998
161.4470677824086,137.565
168.0390683035974,145.71400000000003
199.80090572003456,180.26699999999997
223.05680621963148,216.60500000000002
227.43637856136223,230.42400000000004
233.6024511069557,242.22599999999994
218.94889685919185,214.29299999999992
183.43794582151253,177.46800000000002
147.36079308542742,139.03099999999998
110.38956950863049,108.03400000000002
99.2004491720885,100.70200000000003
92.93326547183571,87.35200000000002
92.80132796566708,86.25999999999999
101.60950730345004,95.07299999999998
128.01083785675172,116.68700000000004
148.98488755732149,148.66899999999998
173.8099269660692,163.28699999999998
152.34763746396095,151.764
147.6491368035717,134.74900000000002
138.6935575589696,138.571
145.80399016116996,139.88400000000001
135.99303321194924,136.577
134.20696503905583,126.28499999999994
131.2138294450954,126.037
145.98519515385328,131.35700000000003
153.79638468186914,134.26799999999997
188.59965715497498,181.452
221.10139689890227,216.14800000000005
230.66626936125417,229.19600000000003
239.49576069681353,225.53100000000006
216.44443373766245,215.22199999999998
180.33893717060272,166.196
143.24880320640526,128.278
110.20699068337288,104.11400000000002
101.38751703640483,94.53200000000002
86.06670444095352,90.29000000000005
86.33303218309203,82.28799999999998
96.04840716400383,94.04399999999995
119.29777460537682,120.64399999999998
149.08469017813937,143.24200000000008
166.28210043650648,165.87800000000001
152.77009031303717,147.579
139.2363074215985,148.62699999999992
139.20746819772256,139.615
141.8238655445088,134.532
137.45057921800358,139.78
130.49329408265214,136.124
128.50685654963632,124.903
136.90012146021323,133.713
140.6510121094376,148.47099999999998
185.83887005501578,187.50800000000004
219.17052360954244,199.668
230.68575173146587,208.75300000000004
231.09530787698316,236.473
217.68588007822626,215.48000000000008
171.80717127951047,169.44799999999998
133.3540157192639,132.14499999999998
107.02978666757716,115.38399999999997
97.38128906972597,99.00199999999998
91.6711622107863,92.16200000000005
85.05645580599398,88.779
96.59410259496431,95.905
121.98652547708362,129.128
146.872777614422,145.587
167.8362478322846,175.00399999999996
150.35166363141974,151.868
146.01037101633145,143.39999999999998
140.690588982299,134.07100000000003
138.54878201992216,141.32600000000002
140.94693640004567,137.50900000000001
135.88278076668817,138.84599999999995
126.34592754435161,133.877
135.22146845627907,149.50399999999996
147.33422195491335,162.94399999999996
187.55839653638418,179.51100000000002
205.48845083638903,203.29899999999998
216.511669538823,216.73600000000002
236.4192289318961,219.14800000000005
216.46142655688834,224.09699999999998
171.07649925888575,188.791
133.26628457788644,139.07700000000003
113.62497091006637,110.56799999999993
98.9090240524823,95.59700000000001
90.39035766149482,88.78399999999999
86.83012063101785,91.909
95.40372189892702,108.19900000000001
126.35510005107542,129.21499999999995
145.34862769897643,146.86599999999999
172.06098347920314,165.11200000000008
150.59781658937283,145.857
144.03717196187745,143.088
135.94474957375317,149.057
141.0678758323255,139.63899999999995
138.8551619563895,138.41899999999995
138.1471333091271,147.37499999999994
132.03487096629914,144.015
145.52996916934393,149.81900000000002
158.4120202294313,192.9190000000001
181.80076698792635,201.95800000000003
204.2030047867912,215.77300000000002
217.1723810731122,227.3150000000001
225.83295856684634,234.08700000000002
222.34138838366505,228.751
182.86198951219916,201.85400000000004
136.87713633459808,165.44600000000003
116.03251268156711,138.75299999999996
98.63639345038351,118.84399999999995
103.61130832069188,97.67400000000002
97.68238997397323,100.55599999999998
94.01522577050301,100.90900000000003
107.18226833077085,111.96600000000001
125.90330136075563,134.172
156.1590730187079,166.00599999999997
182.9301789960368,188.55200000000002
184.02582969960753,190.8009999999999
191.90302692934137,198.60700000000008
192.9676361819738,198.9000000000001
184.96856827945328,193.4530000000001
165.44220670010154,201.79799999999994
160.86785567340155,189.32900000000006
177.49115247782424,181.32100000000003
181.634259436974,198.637
199.2614963210379,210.13200000000006
215.55957313812743,232.20399999999995
231.7260571920466,243.67600000000004
243.5885360382519,235.81999999999996
215.49569329647488,214.78899999999993
175.32970958284054,196.657
138.79491038876878,170.20600000000005
120.5993052526522,152.042
106.0210728932818,133.31000000000003
109.53688580248999,116.01300000000002
108.83750742020925,106.77500000000003
107.53538418590936,107.49099999999999
117.87319001968945,113.95800000000003
138.28233458005883,123.66
168.83965646378667,151.992
189.27805769474685,199.48400000000004
189.74438193411873,218.81900000000005
196.1772413467296,234.68800000000002
196.0874226926963,223.03400000000002
190.00342964636496,202.60800000000006
190.85932268710945,210.23700000000008
178.8556608775969,201.57200000000012
176.91501201440738,180.24099999999996
191.23027742783643,186.22900000000004
204.83974101418298,228.00799999999998
225.28432451998123,262.33600000000007
236.6168334609343,265.11099999999993
233.45040790024558,251.25500000000005
212.48581308389478,221.575
189.53824761190322,184.788
161.11909513265832,148.04400000000004
117.30454443935787,121.017
98.8579086040468,111.481
97.05935856244791,96.90999999999997
95.685097745823,95.42299999999999
107.18807028599687,105.37600000000002
128.37984416306523,126.60800000000002
146.5564622162501,153.368
167.33371861489056,175.86699999999996
147.4649852727732,157.93399999999997
143.9675287055793,145.14700000000005
145.18072617987218,123.13400000000001
139.07704114209707,147.85199999999998
137.92161227520177,137.714
143.70991389630277,146.353
139.38580201087254,138.774
146.56325568485968,157.685
180.84317967473623,176.03000000000006
192.9176035427443,194.03699999999992
210.61919674951037,228.98700000000002
222.94467284863873,229.87700000000007
230.5993246422817,216.8080000000001
225.6237265405445,219.89500000000004
194.9631883239306,177.724
155.11860025432242,141.08100000000005
121.0601222704527,125.942
106.86984499981595,99.17500000000001
91.25628863982547,92.20100000000002
91.38387837729653,92.57800000000002
102.4691982158347,100.89299999999999
124.91825963521799,125.707
149.795880542602,161.33900000000003
171.8855457072767,170.60999999999996
153.35528708838217,163.878
144.68976639544283,140.43800000000005
130.95465427558923,133.12899999999996
145.55637123499605,129.515
137.69553768695323,132.77400000000003
145.2218806711408,145.44100000000003
138.42188926457007,126.537
153.60059189355792,141.04
175.2602302129319,160.45600000000007
192.21693612383393,183.656
221.96812268716133,221.79000000000013
225.96833066452928,228.74100000000004
220.68216245957967,225.24199999999996
222.41391828448843,217.13300000000004
183.1525407680197,178.194
145.4124128802528,131.45600000000002
124.0047130349651,108.33900000000003
100.90905294453292,97.42300000000002
91.6872883952195,93.41300000000004
91.89524160242478,89.53800000000001
101.60945957134933,100.94100000000002
126.29893730707936,134.36700000000002
158.32473117674238,157.60600000000002
170.83327260716123,184.052
160.82076284645936,167.40700000000004
141.6443182601866,145.99199999999996
133.1393456797706,132.398
134.79118474060058,137.612
135.94208211097578,135.462
146.3259482213049,142.448
129.766737900055,125.11899999999994
144.97062850183985,128.32799999999997
164.74243443772866,150.474
186.90954429259108,186.41899999999998
222.50683031744285,206.24
227.62605473367108,227.76799999999992
223.81880049752465,239.99
218.52492839501906,210.53600000000006
180.09231004082903,171.44800000000004
135.22485213002136,141.95399999999998
112.66683848576955,113.517
98.98200378330895,93.09300000000003
91.21796108329063,89.86099999999999
89.2876415778282,96.17500000000001
100.76480168820852,100.381
131.5641326477347,120.039
156.58605227648582,138.135
178.73275061899875,173.88599999999997
163.67820723788986,155.88199999999995
143.64431135415148,132.318
131.40083613266404,142.98299999999998
135.84551362258966,147.09300000000002
134.92690322440035,135.445
143.10643289510313,134.688
126.94490957233552,127.63199999999999
133.90900191456666,152.10299999999995
155.40381167155405,144.79699999999997
188.0436834394053,163.97200000000007
212.04994973424,191.99899999999997
228.0929171330705,219.563
234.89849347307725,235.78799999999998
213.97329459045366,214.7800000000001
175.24843765103554,180.48799999999997
141.32684321998877,139.98200000000003
113.72641298832593,114.81300000000003
94.95055590617682,97.60499999999996
92.37321095044945,95.46600000000001
95.84343771865413,98.49499999999999
101.19236532863981,103.432
124.06815788674103,131.457
144.41361267876104,153.65400000000005
176.6112280119668,175.08600000000004
158.73019271231712,166.29100000000005
136.13764777005824,150.356
139.97431350886646,143.05900000000003
143.2277002836443,140.93000000000004
134.53744277570166,150.65900000000005
136.59476799185418,141.128
127.71561379253487,134.60499999999996
146.93715705558265,143.59500000000006
148.24393713579008,147.913
172.16204961148935,178.73899999999998
199.45713273629664,208.44599999999997
223.5987024027486,213.92000000000002
236.96662735421324,224.30899999999997
214.33867990758938,199.44700000000006
178.72584626876704,167.53300000000002
140.27939870730637,148.50700000000003
125.53711668850286,118.13000000000007
112.76268861065864,102.04100000000001
88.47944124576722,96.10100000000003
87.22445446977983,90.63200000000002
88.83886634099068,102.92000000000004
98.11351100460558,104.561
113.70725330235825,133.263
143.99724258440014,160.00499999999997
186.03113169219333,179.17900000000006
200.7340593416683,178.31500000000005
213.05797048892845,175.97500000000002
206.12022890807845,179.56900000000002
191.16856825404798,174.48499999999996
198.1399634857717,170.39499999999995
188.2230226584083,178.69499999999996
174.38956378657412,183.112
184.005906377781,203.78599999999994
218.13086288258285,208.779
246.7972335960057,223.17999999999995
250.43025537089278,224.33399999999995
240.57797561943124,222.32499999999993
213.82386414057885,200.469
183.0973853185574,172.689
150.03522561081962,150.50600000000003
123.37616987992598,124.19499999999996
108.15994983366653,112.40400000000001
103.68375791011047,108.33500000000006
94.75729252406558,107.59500000000003
104.47069941613162,101.91700000000003
106.50116341284047,106.73400000000002
130.85439463875707,128.123
157.6727331846639,154.79699999999997
181.9055411067048,178.59199999999996
185.36271568655346,186.4819999999999
187.4130104667662,181.82200000000012
189.7265213356785,206.43800000000002
182.36432309161108,187.04499999999996
179.8196051615182,174.31500000000005
184.93098372500845,171.432
183.40486259799513,175.759
199.59624513578035,182.19900000000004
211.57371187394835,202.423
229.50053686218519,219.38200000000006
232.84500704721597,236.98100000000005
230.5551296553137,241.80100000000002
208.66262856311113,224.44400000000002
179.30000789853682,176.697
153.63938975125998,139.733
118.76146652097847,115.60800000000006
98.64892691955781,101.179
96.55332164468084,97.106
98.78639255374283,95.21900000000002
103.54779718729324,105.07500000000002
129.40298000746117,127.22100000000002
150.72933216537285,151.37
175.75208339889934,173.95600000000007
163.79809726980983,152.464
145.2847226490611,134.788
140.58572988897737,136.64500000000007
140.28039903968497,138.50900000000001
143.24849864035735,143.57999999999998
137.16358536979084,136.12199999999996
131.7567415942367,135.52700000000004
143.33450176039784,142.98600000000002
147.40992210683174,180.33599999999996
176.98859384580965,206.62900000000002
205.60607818908753,216.44600000000003
217.7445031444164,239.47699999999998
228.85012618521245,266.631
205.1196473623088,230.52800000000002
173.08975030830092,184.10699999999994
146.6286240473138,146.28600000000003
118.24004372383146,115.228
101.37598994730169,100.94799999999998
96.50453256272232,92.459
96.01406884403997,95.601
104.04216377308104,103.29000000000002
126.96753330160965,127.07700000000003
151.04289194192637,156.85999999999996
174.12066791685004,179.60900000000007
155.6353967099825,164.09699999999998
138.50718461584222,152.08499999999998
138.83425971695038,152.14499999999995
139.84319981147934,137.859
143.69117511437025,145.39699999999996
137.2914612926779,138.71299999999997
134.71126431360963,139.83399999999997
143.08667069665682,161.841
169.68043675796372,169.78199999999998
194.90568158010677,197.91599999999988
210.5944818260025,217.58600000000007
231.2167720363597,247.97100000000006
251.91341569888155,246.24599999999998
219.89709697858905,231.87000000000006
177.75220234360282,199.67099999999994
144.15963683099022,162.389
114.90285195546696,125.28399999999999
100.45442429117993,107.87300000000002
96.34448614261805,101.87099999999998
97.0981819650094,109.74700000000004
104.21100185046836,108.57600000000001
127.7234383064867,140.717
155.8765255234921,170.63199999999998
177.99929955139427,189.25800000000004
161.543742127455,169.878
146.73000684082345,157.89500000000004
146.80241477316042,143.16499999999996
138.58079600276903,141.47200000000004
144.91118747441328,141.29199999999997
138.59545280600284,144.99
138.25601120123076,139.024
155.59024353017818,151.089
167.89581700386645,170.872
195.39627725914968,194.28199999999995
214.7395280235208,216.17999999999998
241.89881734718415,234.96600000000007
246.07203305363407,252.541
226.8680213301164,237.112
190.8372066569293,188.14600000000002
155.072607922926,150.30200000000005
120.98540181296195,123.55399999999997
104.59919042391044,103.80300000000003
98.2267885439125,104.22300000000003
104.03719763287116,100.15300000000002
105.54731096092169,107.954
134.88317042255636,124.48
164.62402991856868,152.68700000000007
183.9540142354407,181.566
166.02097702383912,172.788
153.37756735011783,156.402
144.6377390231965,135.60199999999998
140.70906156954499,144.01600000000002
142.11741642634618,136.78000000000003
142.81684730707798,139.039
137.95051317283048,138.82399999999996
151.62330175456782,158.977
169.74917560279124,162.95499999999998
194.06636259593395,179.69600000000008
216.0164222654484,218.68999999999994
236.32976176505733,243.252
250.21849368317353,247.86499999999998
233.34133157567976,232.23499999999996
187.415201362484,200.62200000000004
150.74176635024284,162.95299999999997
121.40861679934173,115.703
102.8837805170856,106.33200000000001
103.90756283929596,104.68299999999998
102.75500533335969,104.61500000000004
108.05451137732877,103.93900000000002
128.53165052952446,131.918
157.24269913716557,165.329
182.0795391300552,171.481
170.46743835532902,160.46800000000002
154.77148281744772,154.72999999999996
138.4769480635155,145.079
142.94409930660942,140.92499999999995
138.66795702602366,154.3160000000001
141.03000682542708,150.623
138.9601235803491,141.67300000000003
156.83199081571377,147.25600000000003
164.70670876945871,183.47699999999998
183.98399774022892,194.879
218.36684523652022,220.60800000000006
240.98371227795573,228.82799999999992
248.1039933004423,228.6509999999999
231.2800826650919,207.90200000000004
195.0271380084298,183.01100000000005
157.51359661017767,153.356
128.71957915881904,131.44400000000002
114.7232146420767,114.80000000000001
108.85546117038236,108.18199999999999
107.56672034753652,106.05699999999999
103.80667404341116,104.64899999999999
107.99681621509755,118.52800000000002
129.38643746004152,127.006
156.60091496113483,173.76799999999997
180.5448857742898,182.11800000000002
187.42279442926724,188.446
184.7228765239873,190.82999999999998
203.12250611896906,195.533
186.03998614393845,188.05599999999995
176.34177262833657,186.93
175.9072078164214,176.184
178.8954920574767,190.04499999999996
187.98742461454995,183.88299999999992
206.81026671144977,210.139
224.68035108362596,236.27200000000005
238.92055125191223,235.67899999999997
239.95561878568225,227.30900000000003
219.35970972405823,211.26000000000005
176.52026357661575,187.14100000000005
144.77284331577528,161.86899999999997
125.04212417667401,135.42000000000002
111.00031365656301,122.75299999999997
115.58010521839185,109.35100000000003
111.37657709895329,106.398
107.9593713854392,105.52200000000005
117.34878982872301,111.26600000000005
128.3997964453284,120.134
168.2416767613923,158.39200000000005
179.68697499072704,195.91099999999997
186.95295791178108,216.97499999999997
188.63971336893113,224.13200000000006
196.77487913816123,212.657
187.14775371249033,214.35600000000002
183.86243983559547,198.738
175.2091349051547,206.31399999999996
186.36376956622385,208.62300000000002
184.38431256725994,212.426
209.4048241473656,214.33700000000005
233.17257950857214,243.86500000000004
235.49728861973296,263.09000000000003
230.38799570291212,276.2109999999999
214.31662008402037,223.72099999999995
185.24414788250334,191.841
157.09345088049065,155.027
117.21664413275533,136.81600000000006
105.53413226725414,121.95800000000001
112.77034559372203,106.32800000000005
107.35225696796233,104.67400000000004
106.24526259788587,117.78099999999996
132.19041465367144,134.01199999999997
163.07666396529385,160.47599999999997
176.15071650283338,176.92899999999992
165.07009160061838,174.93599999999998
156.21512418735068,162.871
143.78306962874723,163.993
141.88141822325548,176.03900000000004
148.9050335237185,170.45299999999997
145.67845949597688,158.48899999999998
139.69460513398957,154.05099999999996
148.6231432639149,196.0039999999999
177.19942925856014,201.7680000000001
190.89491034307446,236.13299999999998
218.75443083709803,277.736
231.03978640189558,279.70900000000006
233.4611221925809,268.35
214.8998857681609,238.7779999999999
188.62380210924943,204.69
155.26033094513494,166.65099999999998
129.03455659946908,128.855
114.41394191771872,111.38500000000002
102.1755646534618,107.14700000000003
101.25975986083822,105.841
111.3558592261431,110.50000000000001
130.90823217857536,134.737
158.91728195914015,158.659
175.60448342895307,191.08800000000002
170.6949360838763,165.77999999999997
159.4900852909502,154.856
155.6970326083472,146.8
161.3926828815153,154.10999999999996
158.91454444716734,166.35900000000004
149.96547027012218,157.001
146.81198356973448,162.46699999999998
175.956186396019,170.80600000000004
188.26901660696558,185.868
215.82247830945505,233.34499999999997
251.14181420002333,235.69
257.4733890324367,238.435
251.47252595801683,256.23400000000004
227.20581234857576,224.32100000000008
195.717535829256,187.642
160.273751509318,145.7710000000001
126.77530931156704,115.78300000000002
111.06647929699426,104.40799999999999
102.41897179350514,99.22900000000003
102.24896945385984,98.72199999999998
109.01750633221582,103.94600000000001
132.34202347361781,130.85399999999998
158.33091505743042,156.05400000000006
186.25851812342484,181.567
166.19319088098936,170.213
155.53656652578647,152.96099999999996
148.4336605347964,159.11700000000002
155.09036507809623,146.01899999999998
163.54040577844916,151.96999999999997
154.14803484372786,161.816
156.3652136279731,159.91099999999997
169.08315049032154,178.85599999999997
184.68727477557738,176.90200000000002
226.9515225429135,210.951
237.13148699957833,231.05399999999997
241.98395459232606,264.173
254.4874240487256,252.98899999999998
224.64535710482,234.84299999999996
189.5112735004986,192.128
149.1507722536522,150.56300000000007
118.96739362452718,128.45100000000002
106.59435504467064,108.31300000000003
101.90744480848349,100.531
100.95558214334497,105.00199999999998
106.39152182220127,108.22600000000001
131.9914500153348,133.278
